PRISM_DATASET_FILENAME,PRISM_DATASET_CREATE_DATE,PRISM_DATASET_TYPE,PRISM_DATASET_VERSION,PRISM_CODE_VERSION,PRISM_DATASET_REMARKS,file_path,folder_path
"cai_tmax_us_us_30s_202105.bil, cai_tmin_us_us_30s_202105.bil",20220205,an91/r2112,M3,16.1-20211130-1711,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202105_bil/PRISM_tmean_stable_4kmM3_202105_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202105_bil
"cai_tmax_us_us_30s_202106.bil, cai_tmin_us_us_30s_202106.bil",20220205,an91/r2112,M3,16.1-20211130-1711,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202106_bil/PRISM_tmean_stable_4kmM3_202106_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202106_bil
"cai_tmax_us_us_30s_202107.bil, cai_tmin_us_us_30s_202107.bil",20220116,an91/r2112,M3,16.1-20211130-1711,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202107_bil/PRISM_tmean_stable_4kmM3_202107_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202107_bil
"cai_tmax_us_us_30s_202108.bil, cai_tmin_us_us_30s_202108.bil",20220215,an91/r2112,M3,16.1-20211130-1711,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202108_bil/PRISM_tmean_stable_4kmM3_202108_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202108_bil
"cai_tmax_us_us_30s_202109.bil, cai_tmin_us_us_30s_202109.bil",20220317,an91/r2112,M3,16.1-20211130-1711,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202109_bil/PRISM_tmean_stable_4kmM3_202109_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202109_bil
"cai_tmax_us_us_30s_202110.bil, cai_tmin_us_us_30s_202110.bil",20220416,an91/r2112,M3,16.1-20211130-1711,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202110_bil/PRISM_tmean_stable_4kmM3_202110_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202110_bil
"cai_tmax_us_us_30s_202111.bil, cai_tmin_us_us_30s_202111.bil",20220519,an91/r2112,M3,16.1-20211130-1711,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202111_bil/PRISM_tmean_stable_4kmM3_202111_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202111_bil
"cai_tmax_us_us_30s_202112.bil, cai_tmin_us_us_30s_202112.bil","20220616, 20220617",an91/r2112,M3,16.1-20210412-1020,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202112_bil/PRISM_tmean_stable_4kmM3_202112_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202112_bil
"cai_tmax_us_us_30s_202201.bil, cai_tmin_us_us_30s_202201.bil",20220716,an91/r2112,M3,16.1-20210412-1020,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202201_bil/PRISM_tmean_stable_4kmM3_202201_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202201_bil
"cai_tmax_us_us_30s_202202.bil, cai_tmin_us_us_30s_202202.bil",20220820,an91/r2112,M3,16.1-20210412-1020,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202202_bil/PRISM_tmean_stable_4kmM3_202202_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202202_bil
"cai_tmax_us_us_30s_202203.bil, cai_tmin_us_us_30s_202203.bil","20220920, 20220921",an91/r2112,M3,16.1-20210412-1020,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202203_bil/PRISM_tmean_stable_4kmM3_202203_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202203_bil
"cai_tmax_us_us_30s_202204.bil, cai_tmin_us_us_30s_202204.bil",20221026,an91/r2112,M3,16.1-20210412-1020,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202204_bil/PRISM_tmean_stable_4kmM3_202204_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202204_bil
"cai_tmax_us_us_30s_202205.bil, cai_tmin_us_us_30s_202205.bil",20221120,an91/r2112,M3,16.1-20210412-1020,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202205_bil/PRISM_tmean_stable_4kmM3_202205_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202205_bil
"cai_tmax_us_us_30s_202206.bil, cai_tmin_us_us_30s_202206.bil","20221217, 20221218",an91/r2112,M3,16.1-20210412-1020,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202206_bil/PRISM_tmean_stable_4kmM3_202206_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202206_bil
"cai_tmax_us_us_30s_202207.bil, cai_tmin_us_us_30s_202207.bil","20230116, 20230117",an91/r2112,M3,16.1-20210412-1020,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202207_bil/PRISM_tmean_stable_4kmM3_202207_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202207_bil
"cai_tmax_us_us_30s_202208.bil, cai_tmin_us_us_30s_202208.bil","20230215, 20230216",an91/r2112,M3,16.1-20220830-1154,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202208_bil/PRISM_tmean_stable_4kmM3_202208_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202208_bil
"cai_tmax_us_us_30s_202209.bil, cai_tmin_us_us_30s_202209.bil",20230315,an91/r2112,M3,16.1-20220830-1154,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202209_bil/PRISM_tmean_stable_4kmM3_202209_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202209_bil
"cai_tmax_us_us_30s_202210.bil, cai_tmin_us_us_30s_202210.bil",20230415,an91/r2112,M3,16.1-20220830-1154,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202210_bil/PRISM_tmean_stable_4kmM3_202210_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202210_bil
"cai_tmax_us_us_30s_202211.bil, cai_tmin_us_us_30s_202211.bil",20230515,an91/r2112,M3,16.1-20220830-1154,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202211_bil/PRISM_tmean_stable_4kmM3_202211_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202211_bil
"cai_tmax_us_us_30s_202212.bil, cai_tmin_us_us_30s_202212.bil","20230614, 20230615",an91/r2112,M3,16.1-20220830-1154,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202212_bil/PRISM_tmean_stable_4kmM3_202212_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202212_bil
"cai_tmax_us_us_30s_202301.bil, cai_tmin_us_us_30s_202301.bil",20230717,an91/r2112,M3,16.1-20220830-1154,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202301_bil/PRISM_tmean_stable_4kmM3_202301_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202301_bil
"cai_tmax_us_us_30s_202302.bil, cai_tmin_us_us_30s_202302.bil","20230811, 20230812",an91/r2112,M3,16.1-20220830-1154,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_DATASET_FILENAME, on the date(s) listed under PRISM_DATASET_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202302_bil/PRISM_tmean_stable_4kmM3_202302_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_202302_bil
